# path	git_blob_sha1	normalized_marker_sha256	source_area
crates/media/candle-gen/candle-gen-chroma/src/rope.rs	d17933b952947403f291c9cd06e582aa46b062f5	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-chroma
crates/media/candle-gen/candle-gen-chroma/src/text.rs	7ded7d3fe230c2d8aa29cc7926c871335104f917	35e28b683d1d0e6ccdd194562ff2190e8946212dd3dd0b7d7b960fd992aa241a	architecture:crates/media/candle-gen/candle-gen-chroma
crates/media/candle-gen/candle-gen-chroma/src/transformer.rs	9b4e25f2bce43c0ae5ccb6ba7bad5895eb1d9680	2591d467ee87d384ab88cfda646e74c686818b1197ed06e072321b9682d95594	architecture:crates/media/candle-gen/candle-gen-chroma
crates/media/candle-gen/candle-gen-chroma/src/vae.rs	00cb09702119f10712c4d54ad707a96647537a37	9c818179f6e7c32e3059e827fc2bdd521ee00670593abb1879d30dd71709a695	architecture:crates/media/candle-gen/candle-gen-chroma
crates/media/candle-gen/candle-gen-clip/src/lib.rs	23b1a7a8fc946eec13743d3f210525164fe2a2b1	6f1042c89e6ad0ea8636c6523ed9e586ab35f527017a56397922c531da40dffd	architecture:crates/media/candle-gen/candle-gen-clip
crates/media/candle-gen/candle-gen-depth/src/backbone.rs	f100cf2968403a170f6755393a67300d9643e7e4	92ee476b57b0c64d0eaa0b8d79d24db71c3205413ea5c2a99ba72850793a372d	architecture:crates/media/candle-gen/candle-gen-depth
crates/media/candle-gen/candle-gen-depth/src/common.rs	04a7fbcb9b926f7f52ad96920f9a873a6a5da52a	e905a491b5bb8c7baa986920bff883ddcd90f35a60e2049efaa10ba7748bb0c0	architecture:crates/media/candle-gen/candle-gen-depth
crates/media/candle-gen/candle-gen-depth/src/head.rs	b25d0bd462b32ff333d8a354c4783aaa12498dd9	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-depth
crates/media/candle-gen/candle-gen-depth/src/lib.rs	8866cbfeeaef27a4103736ccb91c1a7e0d6673c8	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-depth
crates/media/candle-gen/candle-gen-depth/src/neck.rs	cc301aeaa880d782b01a96a431cce7f72d25c749	92ee476b57b0c64d0eaa0b8d79d24db71c3205413ea5c2a99ba72850793a372d	architecture:crates/media/candle-gen/candle-gen-depth
crates/media/candle-gen/candle-gen-face/src/align.rs	e0673d20515fcc54d676804c7e7373617dab7b1a	7294eafc9437a5221982512bb13f41304314efd7b09946be9ef98bfe2d42d1b4	architecture:crates/media/candle-gen/candle-gen-face
crates/media/candle-gen/candle-gen-face/src/bisenet.rs	119c56dac107735c048d826764d9b7efa0172dae	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-face
crates/media/candle-gen/candle-gen-face/src/iresnet.rs	8c73c1ab4efe48ed3883ff70741051264b48e547	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-face
crates/media/candle-gen/candle-gen-face/src/scrfd.rs	35099747eb8bbfe1bc8c578970f0a306d7a42d81	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-face
crates/media/candle-gen/candle-gen-flux/src/control.rs	339ef45d355708ae447a0cdc3dd8728a4fa19aa2	1c498b7464a7a929acf611071a2872dbb58400dadfa586d54b314966800c30f5	architecture:crates/media/candle-gen/candle-gen-flux
crates/media/candle-gen/candle-gen-flux/src/ip_dit.rs	2cdcf81e3e37fb8e68ad99d2ff00ab60804ea7b2	9ebfb2e522a52de3d16de072764c66a4dfc450931cb4a4edd5e03f646901106a	architecture:crates/media/candle-gen/candle-gen-flux
crates/media/candle-gen/candle-gen-flux/src/lib.rs	a274dc2f7531802c965bd451eea8ac15bf7c3a1a	35e28b683d1d0e6ccdd194562ff2190e8946212dd3dd0b7d7b960fd992aa241a	architecture:crates/media/candle-gen/candle-gen-flux
crates/media/candle-gen/candle-gen-flux/src/packed_dit.rs	024c170c59da6605d99428fc6bb91ce488940a34	3c78ce0ade2cb09fae7b94c2f62c3c937c045b190a34065ea2fddb71c9b5047b	architecture:crates/media/candle-gen/candle-gen-flux
crates/media/candle-gen/candle-gen-flux/src/packed_te.rs	04cf9f378b50c2933d5416299ee53feed1658326	7e7df337971b0aeb4a0b0f0758bd746d846e361f8a3a464c053ce23200281e1b	candle-transformers-source
crates/media/candle-gen/candle-gen-flux/src/pipeline.rs	5df1f4f0f7995097918e32c6c616e76e5a8b66ae	ffa30dee45c3c184272124a50c4201d7ac2f57105010a31fc85dc7a52f1b8a63	architecture:crates/media/candle-gen/candle-gen-flux
crates/media/candle-gen/candle-gen-flux/src/preview.rs	34c5a7e5ac6f4a76c761b99fda4d351d1589f47c	e747639ba32f40b73a882227d9b245a1d975eaaad9e8a00f9e442830e4425b4e	architecture:crates/media/candle-gen/candle-gen-flux
crates/media/candle-gen/candle-gen-flux/src/quant.rs	b7c560efa097a5f587880f1b2abf070be10aac6a	700d6a849b3d56e20af61c16e407b05bcd5e5065cbc1f695bb0b15e5a80c2b8d	architecture:crates/media/candle-gen/candle-gen-flux
crates/media/candle-gen/candle-gen-flux/src/vae/diffusers.rs	09bc6baa46b996194ad750a9f966aa43d3add37e	14e71fcde673b86d3ea8533dd01e30ac1965bfc1fb375abccfcf03feef636b72	candle-transformers-source
crates/media/candle-gen/candle-gen-flux/src/vae/mod.rs	29954fbabd270f80c59c0d4da2998a9d40d3b0ed	66a666f0a533b9e30fc274055f28f6237445ef4d4978e4c30b948ea5ce4d6620	architecture:crates/media/candle-gen/candle-gen-flux
crates/media/candle-gen/candle-gen-flux/src/vae/native.rs	6b1669be7e02cd1b4027f04e2fdd2ffd2372b6f7	14e71fcde673b86d3ea8533dd01e30ac1965bfc1fb375abccfcf03feef636b72	candle-transformers-source
crates/media/candle-gen/candle-gen-flux2/src/config.rs	96bccabb356643cef06c8442afb0662fdfd84deb	70f427fc0619e543dce66011fd374852735fc48a6e9303d99965a50f9da8fca7	architecture:crates/media/candle-gen/candle-gen-flux2
crates/media/candle-gen/candle-gen-flux2/src/pipeline.rs	995a69d786206a7ddf26404829c2553f18caff7f	2591d467ee87d384ab88cfda646e74c686818b1197ed06e072321b9682d95594	architecture:crates/media/candle-gen/candle-gen-flux2
crates/media/candle-gen/candle-gen-flux2/src/pos_embed.rs	1f12b76f2fb7c7e7ca69267c4d82a1f46871565a	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-flux2
crates/media/candle-gen/candle-gen-flux2/src/preview.rs	e4a9913ebd5ebdbe931e241cf87f2d9316585302	e747639ba32f40b73a882227d9b245a1d975eaaad9e8a00f9e442830e4425b4e	architecture:crates/media/candle-gen/candle-gen-flux2
crates/media/candle-gen/candle-gen-flux2/src/text_encoder.rs	72d542e99a29d40a8876d5e3af99debe99267d04	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-flux2
crates/media/candle-gen/candle-gen-flux2/src/transformer.rs	e82e1e2c3b998ced003df10bb2de713b325782fd	d276668b3eb67ed9ae232216e8949613798425a670d9e8c589f0236e61091709	architecture:crates/media/candle-gen/candle-gen-flux2
crates/media/candle-gen/candle-gen-flux2/src/vae.rs	76f3e70b05d233bd5c321a922365f2309c4059f9	70f427fc0619e543dce66011fd374852735fc48a6e9303d99965a50f9da8fca7	architecture:crates/media/candle-gen/candle-gen-flux2
crates/media/candle-gen/candle-gen-ideogram/src/config.rs	09b76bef0cbcd5ecf34a53a699d4df41afe68d36	70f427fc0619e543dce66011fd374852735fc48a6e9303d99965a50f9da8fca7	architecture:crates/media/candle-gen/candle-gen-ideogram
crates/media/candle-gen/candle-gen-ideogram/src/lib.rs	f20eb1fc23165d332e722b7bb81e7bbf2f3cfd35	9c818179f6e7c32e3059e827fc2bdd521ee00670593abb1879d30dd71709a695	architecture:crates/media/candle-gen/candle-gen-ideogram
crates/media/candle-gen/candle-gen-ideogram/src/pipeline.rs	05d90cc79d242b670c11aa4dee599d4492b45054	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-ideogram
crates/media/candle-gen/candle-gen-ideogram/src/scheduler.rs	b92abb2b93d5dabba855b81d91d51d27bd9ca648	d77a96a80bbb9769643dd005eccaebcc715f74b56afe2c4ba22a0ebbc2a6fe34	architecture:crates/media/candle-gen/candle-gen-ideogram
crates/media/candle-gen/candle-gen-ideogram/src/text_encoder.rs	1b3d8c295505dfd4a9cf02350a4fdb540158cf4a	9c818179f6e7c32e3059e827fc2bdd521ee00670593abb1879d30dd71709a695	architecture:crates/media/candle-gen/candle-gen-ideogram
crates/media/candle-gen/candle-gen-ideogram/src/transformer/block.rs	1040c25f4b3e94cb6e32ba2da16ebeb6e0bd03e9	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-ideogram
crates/media/candle-gen/candle-gen-ideogram/src/transformer/mod.rs	f9299a013d02738c30f2cc9e13a6cbcb561129b0	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-ideogram
crates/media/candle-gen/candle-gen-ideogram/src/transformer/model.rs	f52bda108b9e3ff84d4d4a11f806d3e80f281c32	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-ideogram
crates/media/candle-gen/candle-gen-ideogram/src/transformer/mrope.rs	8168f863f77ab86941403ed040b1f79ad84db999	70f427fc0619e543dce66011fd374852735fc48a6e9303d99965a50f9da8fca7	architecture:crates/media/candle-gen/candle-gen-ideogram
crates/media/candle-gen/candle-gen-instantid/src/kps.rs	f2a29063f5a4c34a7b157e034453a7dc9da6b3dc	c123778e851dad20447fe88f1232981d7be4fb1fa28e6c8fd432cab224fa5bdb	opencv-source
crates/media/candle-gen/candle-gen-instantid/src/lib.rs	35c361450bf53e8c571e7ea66797253dc5dd6524	30d82079b8d8684aaffde4584cea0a6aa38a4e095f81a7ff346a3990a93abdb4	architecture:crates/media/candle-gen/candle-gen-instantid
crates/media/candle-gen/candle-gen-instantid/src/model.rs	a202ecdf99b8da13d12a297360556397de77f18c	03b128c68a665fd99b3ee65dc22e6d781b6ef207981e9e4fc8849fe1184ed84b	architecture:crates/media/candle-gen/candle-gen-instantid
crates/media/candle-gen/candle-gen-instantid/src/openpose.rs	62f0db1f6694927125b6ade030887bc676f0a06f	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-instantid
crates/media/candle-gen/candle-gen-instantid/src/restore.rs	2237ab0c0e118320bb1f4e56e8a9ec9c67eff0b9	9e5b1dac32e4de284db8dd1011b437e65137b9a329a35ad4697e66316b76aaec	architecture:crates/media/candle-gen/candle-gen-instantid
crates/media/candle-gen/candle-gen-joycaption/src/prompt.rs	63b2e98cb27c6f35141869cf7fa6b6781ac80082	70f427fc0619e543dce66011fd374852735fc48a6e9303d99965a50f9da8fca7	joycaption-source
crates/media/candle-gen/candle-gen-kolors/src/chatglm3.rs	7e6c8beb77e8eef418f58eb10a72d6251828d884	a1568fca8e764570c3bd72c58c6df9029d88bf00b1d3bf218f4728734e74daf5	architecture:crates/media/candle-gen/candle-gen-kolors
crates/media/candle-gen/candle-gen-kolors/src/common.rs	32a871d2120d5ac6320d888522eda1cb42a65f0e	66a666f0a533b9e30fc274055f28f6237445ef4d4978e4c30b948ea5ce4d6620	architecture:crates/media/candle-gen/candle-gen-kolors
crates/media/candle-gen/candle-gen-kolors/src/config.rs	b3157cd27de888c01aa2e0aa033adcd4cd2fbe78	20df8f5bae53e0247b26d02b11bcb62b828265f417de08936c6ea20d6aa48fbc	architecture:crates/media/candle-gen/candle-gen-kolors
crates/media/candle-gen/candle-gen-kolors/src/control.rs	224f26d6d46e9b0ddf68153120e45de0091040ec	8ce8f081f46ddc953c5851247acb5fb70ec525937833d622ef62a5ea4ac8e6e8	architecture:crates/media/candle-gen/candle-gen-kolors
crates/media/candle-gen/candle-gen-kolors/src/ip_provider.rs	8ff44b462e3ffeaaac6cbec97a2e64e10476d79c	521ac41dd85427ae170099025961673e9a9b24c90a91680d8cc2607b8e772aa4	architecture:crates/media/candle-gen/candle-gen-kolors
crates/media/candle-gen/candle-gen-kolors/src/lib.rs	423f8a34e60fc563e3c2d41d8bfb51c03b10d6d3	66a666f0a533b9e30fc274055f28f6237445ef4d4978e4c30b948ea5ce4d6620	architecture:crates/media/candle-gen/candle-gen-kolors
crates/media/candle-gen/candle-gen-kolors/src/pipeline.rs	9543eb67a068ae0f46850ba07989572310540084	53aa9aa563105719dbd7f395159499a05c3069277ebb93400ee2742e809e8bfb	architecture:crates/media/candle-gen/candle-gen-kolors
crates/media/candle-gen/candle-gen-kolors/src/sampler.rs	7cb554c100348e431fa3c5371827530de1e9ae8e	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-kolors
crates/media/candle-gen/candle-gen-kolors/src/tokenizer.rs	dbf9a9bd37b157ccbc9a8746b3b240db7db273eb	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-kolors
crates/media/candle-gen/candle-gen-kolors/src/unet.rs	bec2144544e01c9a7fa675d5e0bd15c0e97a9ed2	6404b184f67c39bb28587e5ee59231f1d0383249866ef933022511a49ec8da17	candle-transformers-source
crates/media/candle-gen/candle-gen-krea/src/config.rs	d42cb8492cd0341e0d2122d5b29a141374eda610	a83631b1ef5a994c1aae17088da719a69d9c474fcb974cf41c70d6af5e5f97fe	architecture:crates/media/candle-gen/candle-gen-krea
crates/media/candle-gen/candle-gen-krea/src/convert.rs	3c6c0a4138a0dc479fb9355db5db420efee5804e	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-krea
crates/media/candle-gen/candle-gen-krea/src/lib.rs	3e74037a424080622d5a93119a4ea7b6abf56942	a6883d9b84643003942411d7702ff6b039e58ea34bc42623db862b7308bb36d8	architecture:crates/media/candle-gen/candle-gen-krea
crates/media/candle-gen/candle-gen-krea/src/loader.rs	99ba7e010fde84cae179b78ac3b09fa31ca8823a	1e609366d1a3acd8bdc0d9c8dc5f523d88184ae730974dbb4d3933c5a14e5743	architecture:crates/media/candle-gen/candle-gen-krea
crates/media/candle-gen/candle-gen-krea/src/native_mapping.rs	0da533ec344f3a9c838e7ae0503502a4af87e3bc	2e01018e65f8f1e279bc16e89359022da0def06ad8320585036a0e3180e26aa5	architecture:crates/media/candle-gen/candle-gen-krea
crates/media/candle-gen/candle-gen-krea/src/nvfp4_dit.rs	949e0486a24a98e32390a0e6ee1e3161a42389f8	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-krea
crates/media/candle-gen/candle-gen-krea/src/pipeline.rs	e69adb8da2ce4e618eff65ba501a0c2c3171e224	6b5145202f5a97d0c4b205368bdc33c6a4529b5e1d0c6853169fac0d49a4fd7f	architecture:crates/media/candle-gen/candle-gen-krea
crates/media/candle-gen/candle-gen-krea/src/text_encoder.rs	bc7ccc9b1975f22ca91348ed1e1b065a5c1fab17	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-krea
crates/media/candle-gen/candle-gen-krea/src/tokenizer.rs	089a9969179c48c7c092944838b6d13366addc2b	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-krea
crates/media/candle-gen/candle-gen-krea/src/train_dit.rs	7b093fde804cb846654d5ef21fcd3e24d25a50d9	83af58cbc8fd7a6b0ad5c86dafa369a3e23f5abd171fa0d823faa2519d7ca505	architecture:crates/media/candle-gen/candle-gen-krea
crates/media/candle-gen/candle-gen-krea/src/training.rs	82b1fa2477663aa963f02cd36a36a6ca12fad3c2	a6883d9b84643003942411d7702ff6b039e58ea34bc42623db862b7308bb36d8	architecture:crates/media/candle-gen/candle-gen-krea
crates/media/candle-gen/candle-gen-krea/src/transformer/block.rs	f6cf823f851dd90e1c56ee7fe711752e46ebfb6a	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-krea
crates/media/candle-gen/candle-gen-krea/src/transformer/mod.rs	ca204778f4c66a882409c273d93669d4f220dc78	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-krea
crates/media/candle-gen/candle-gen-krea/src/transformer/rope.rs	d3ce23468443255261a50ee8ff04d134216a9536	54c0af6ca9bc9e2245baa2d15e04896d446dd4be06ecd5ee1b420b4c0d943e89	architecture:crates/media/candle-gen/candle-gen-krea
crates/media/candle-gen/candle-gen-krea/src/vae.rs	e9ba84ea3adf076a9d57f6dfe8a74969c45aaf7d	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-krea
crates/media/candle-gen/candle-gen-lens/src/dit_train.rs	bda343fc3c0b3ff73c57a3a7fe63a0b0c7fc7d3e	76f9e5398568c774f291eebc83134cae116c0dee5663263cd38300f051399d8f	architecture:crates/media/candle-gen/candle-gen-lens
crates/media/candle-gen/candle-gen-lens/src/lib.rs	a3a8d25820ebb8932ad5724837aae0924e7235a1	9c818179f6e7c32e3059e827fc2bdd521ee00670593abb1879d30dd71709a695	architecture:crates/media/candle-gen/candle-gen-lens
crates/media/candle-gen/candle-gen-lens/src/preview.rs	60b033ece11be50a193c4b9cc50fa49f72f2964a	70f427fc0619e543dce66011fd374852735fc48a6e9303d99965a50f9da8fca7	architecture:crates/media/candle-gen/candle-gen-lens
crates/media/candle-gen/candle-gen-lens/src/reasoner.rs	bed9e6ad17c91935915b42fdfe48ddb89d4d7969	e1a74e837a912d73beba2191602dcac1dd32ee654c46705000021815b5f86896	architecture:crates/media/candle-gen/candle-gen-lens
crates/media/candle-gen/candle-gen-lens/src/resolution.rs	4bcb76d07b231e1725902775df1d5b3c6a79662c	7294eafc9437a5221982512bb13f41304314efd7b09946be9ef98bfe2d42d1b4	architecture:crates/media/candle-gen/candle-gen-lens
crates/media/candle-gen/candle-gen-lens/src/text_encoder.rs	2faf167497c4da0566ae7dcceb6bc7e8f6c57cc7	f25d17a0b5e4f1dbd07452f8bc017490bee310a0f5cacf1c6e14095afd1d00d4	architecture:crates/media/candle-gen/candle-gen-lens
crates/media/candle-gen/candle-gen-lens/src/text.rs	b4989cc7615085ab183248f289ade4ca3aa500a5	d64eaaadbd2a664bc1ea1c9a5b72ea33b8f3099b7fd6ab57434fa08d53ef5b6f	architecture:crates/media/candle-gen/candle-gen-lens
crates/media/candle-gen/candle-gen-lens/src/training.rs	fdbb6b905d1cedc513a8c4bb84b625f6a2620045	a6883d9b84643003942411d7702ff6b039e58ea34bc42623db862b7308bb36d8	architecture:crates/media/candle-gen/candle-gen-lens
crates/media/candle-gen/candle-gen-lens/src/transformer.rs	3b7c0bb6fb7b910e082eb18a4fe6d886f5a4b3a9	bdd3a8854bf52292f8b68a4e41cda3059a78748444ac31a9b944b39ab854c81d	architecture:crates/media/candle-gen/candle-gen-lens
crates/media/candle-gen/candle-gen-ltx/src/audio_vae.rs	51efadb0092ea458c53deef8fe148c26cc5d64c0	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-ltx
crates/media/candle-gen/candle-gen-ltx/src/conditioning.rs	d17f16b140b0e140f88a215615d5f7e26bb14472	9e5b1dac32e4de284db8dd1011b437e65137b9a329a35ad4697e66316b76aaec	architecture:crates/media/candle-gen/candle-gen-ltx
crates/media/candle-gen/candle-gen-ltx/src/config.rs	2083ce923900e35eb3eb53c740ecaf34071b576b	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-ltx
crates/media/candle-gen/candle-gen-ltx/src/connector.rs	d9079cdeaf95be4531a5923f50887ec41d7e6755	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-ltx
crates/media/candle-gen/candle-gen-ltx/src/dfr.rs	c195c1d1bb1ffe27ec991d1ee662d000e80e3bea	70f427fc0619e543dce66011fd374852735fc48a6e9303d99965a50f9da8fca7	architecture:crates/media/candle-gen/candle-gen-ltx
crates/media/candle-gen/candle-gen-ltx/src/diff_vae.rs	59681ddedce327a80ec1fec7b26fc8962951a85d	a6883d9b84643003942411d7702ff6b039e58ea34bc42623db862b7308bb36d8	architecture:crates/media/candle-gen/candle-gen-ltx
crates/media/candle-gen/candle-gen-ltx/src/dit_train.rs	d2aa64ff35e0c974033af0a0401a48dc8b666cca	a6883d9b84643003942411d7702ff6b039e58ea34bc42623db862b7308bb36d8	architecture:crates/media/candle-gen/candle-gen-ltx
crates/media/candle-gen/candle-gen-ltx/src/duration_head.rs	9811bd930d669c05c688647f4731b7965302f43e	074189fcbfc59ce3445eff961547249c034de2957a5c16c39bfc0044fc62d800	architecture:crates/media/candle-gen/candle-gen-ltx
crates/media/candle-gen/candle-gen-ltx/src/gemma.rs	e41d5d6e65d0c5fa45e288d4a999c4b552769b93	d276668b3eb67ed9ae232216e8949613798425a670d9e8c589f0236e61091709	architecture:crates/media/candle-gen/candle-gen-ltx
crates/media/candle-gen/candle-gen-ltx/src/image_crf.rs	48e71f847c34d008ffc95da5cc918952bd01fd17	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-ltx
crates/media/candle-gen/candle-gen-ltx/src/lib.rs	ae8e9c7fd2ce2fc41e32a36f9abd2fd5963e0894	697685d2339984b06d9de098e948797326c49430a3acc58b5c01d2402088ca31	architecture:crates/media/candle-gen/candle-gen-ltx
crates/media/candle-gen/candle-gen-ltx/src/rope.rs	79bb67e23df15f870d8100adc185fbf9c9870384	8ae3b2c813aff3b97749aaaebacd9614bf93e6461afda8843360ed57beddae68	architecture:crates/media/candle-gen/candle-gen-ltx
crates/media/candle-gen/candle-gen-ltx/src/text_encoder.rs	788fbe1cf9bdb9571acac7594b935c0e231d4b9b	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-ltx
crates/media/candle-gen/candle-gen-ltx/src/transformer.rs	acc53d8058c4a8ec5e77553ef32fa7837037c584	2591d467ee87d384ab88cfda646e74c686818b1197ed06e072321b9682d95594	architecture:crates/media/candle-gen/candle-gen-ltx
crates/media/candle-gen/candle-gen-ltx/src/upsampler.rs	83c97af9b5f4d8133ccd5b0c9cd09e38560710af	70f427fc0619e543dce66011fd374852735fc48a6e9303d99965a50f9da8fca7	architecture:crates/media/candle-gen/candle-gen-ltx
crates/media/candle-gen/candle-gen-ltx/src/vae.rs	e69a031a0386634861ac332b535b02a097652d7d	bd0594847547d78405dbd19311b9087eaae9352c00b4def1ec6fe798216de5b1	architecture:crates/media/candle-gen/candle-gen-ltx
crates/media/candle-gen/candle-gen-ltx/src/vocoder.rs	13c7f7f3c2304171dd7b8db5b9ee71840420c800	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-ltx
crates/media/candle-gen/candle-gen-minimax-h3/src/adapters.rs	b00a7594599f1e36543a911357aee60d75bd4996	4fef4f2f7b0a30255c93470cd1b02a7642010608966a627fcea34b24d4ce4110	architecture:crates/media/candle-gen/candle-gen-minimax-h3
crates/media/candle-gen/candle-gen-minimax-h3/src/alias_free.rs	ed80e62c8752f9548a56898c54f2404f1b735240	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-minimax-h3
crates/media/candle-gen/candle-gen-minimax-h3/src/audio_vae_encoder.rs	0f13fa4234d2208ede962e4f17727169b5506156	70f427fc0619e543dce66011fd374852735fc48a6e9303d99965a50f9da8fca7	architecture:crates/media/candle-gen/candle-gen-minimax-h3
crates/media/candle-gen/candle-gen-minimax-h3/src/config.rs	e9f26119e1b5bf142cbc3b89b69cd2241e447fc9	9e5b1dac32e4de284db8dd1011b437e65137b9a329a35ad4697e66316b76aaec	architecture:crates/media/candle-gen/candle-gen-minimax-h3
crates/media/candle-gen/candle-gen-minimax-h3/src/denoise/packing.rs	0635cafc5505e41e37538b73fd68e7852f19c0c2	fe76651ef79e086e2ec01efcac41ecc05bedd4a2e698c3821d6ffb451beda164	architecture:crates/media/candle-gen/candle-gen-minimax-h3
crates/media/candle-gen/candle-gen-minimax-h3/src/dit/heads.rs	6fb4f3b10febc9e8a089244ada165c0d3f6b7fcc	34685acc925d60791c8d6707c4027321ed9dc62c68dc213590994c517d1533f9	architecture:crates/media/candle-gen/candle-gen-minimax-h3
crates/media/candle-gen/candle-gen-minimax-h3/src/model.rs	a7232aff955d3fd8de153e1757746d911ca8e73b	fe76651ef79e086e2ec01efcac41ecc05bedd4a2e698c3821d6ffb451beda164	architecture:crates/media/candle-gen/candle-gen-minimax-h3
crates/media/candle-gen/candle-gen-minimax-h3/src/nn.rs	a86dd48991245e1c02069ef787ab9501baf6f134	9e5b1dac32e4de284db8dd1011b437e65137b9a329a35ad4697e66316b76aaec	architecture:crates/media/candle-gen/candle-gen-minimax-h3
crates/media/candle-gen/candle-gen-minimax-h3/src/text_encoder/encoder.rs	0e11e11b035329b02d9b10b7330eab4aeee950e2	2e01018e65f8f1e279bc16e89359022da0def06ad8320585036a0e3180e26aa5	architecture:crates/media/candle-gen/candle-gen-minimax-h3
crates/media/candle-gen/candle-gen-minimax-h3/src/vae.rs	bcda48788568f5ee62e6ad18f9a5db372a6a8625	fe76651ef79e086e2ec01efcac41ecc05bedd4a2e698c3821d6ffb451beda164	architecture:crates/media/candle-gen/candle-gen-minimax-h3
crates/media/candle-gen/candle-gen-mochi/src/lib.rs	5680b2f09cb2102e42ca55902b1df7b61985b2dd	a6883d9b84643003942411d7702ff6b039e58ea34bc42623db862b7308bb36d8	architecture:crates/media/candle-gen/candle-gen-mochi
crates/media/candle-gen/candle-gen-mochi/src/nn.rs	7db647ab3ae7338405958e7a08537f824f8ebb09	9e5b1dac32e4de284db8dd1011b437e65137b9a329a35ad4697e66316b76aaec	architecture:crates/media/candle-gen/candle-gen-mochi
crates/media/candle-gen/candle-gen-mochi/src/pipeline.rs	d885dbe0579e584639a33e989dfc2f0d059fe18c	34685acc925d60791c8d6707c4027321ed9dc62c68dc213590994c517d1533f9	architecture:crates/media/candle-gen/candle-gen-mochi
crates/media/candle-gen/candle-gen-mochi/src/rope.rs	d8459bdbf87b84114d7be2191d38221b14be69a2	b9feb93c33722d4c8b76f9967e6ab633761786e4d96ebb8ead98af2627697b3d	architecture:crates/media/candle-gen/candle-gen-mochi
